"Longitude","Latitude","Location","Crime.type","Postcode","Town","County"
-6.679969,54.573878,"Chambre Park","Violence and sexual offences","BT715JB","STEWARTSTOWN","TYRONE"
-5.736802,54.555828,"Connswater Street","Violence and sexual offences",,,
-7.084492,54.8651,"Millside Crescent","Violence and sexual offences","BT474BQ","LONDONDERRY","LONDONDERRY"
-5.939954,54.581221,"Park Lane","Violence and sexual offences","BT247PR","SAINTFIELD","DOWN"
-5.955268,54.616415,"Jamaica Road","Violence and sexual offences","BT147QW","BELFAST","ANTRIM"
-6.187869,54.711943,"Rathmore Gardens","Violence and sexual offences","BT411JQ","ANTRIM","ANTRIM"
-5.706832,54.578302,"Beaufort Walk","Violence and sexual offences","BT234RP","NEWTOWNARDS","DOWN"
-5.817096,54.851567,"Main Street","Violence and sexual offences","BT936HW","DERRYGONNELLY","FERMANAGH"
-5.928429,54.647945,"Vandyck Crescent","Violence and sexual offences","BT367HF","NEWTOWNABBEY","ANTRIM"
-5.897657,54.688467,"Jordanstown Road","Violence and sexual offences","BT370LX","NEWTOWNABBEY","ANTRIM"
-5.897657,54.688467,"Jordanstown Road","Violence and sexual offences","BT370LX","NEWTOWNABBEY","ANTRIM"
-5.998464,54.563057,"Mayfield Square","Violence and sexual offences","BT100QR","BELFAST","ANTRIM"
,,"No Location","Violence and sexual offences",,,
-5.927755,54.613692,"Glenrosa Street","Violence and sexual offences","BT152JB","BELFAST","ANTRIM"
-6.085308,54.526816,"Glenwood Court","Violence and sexual offences","BT283UD","LISBURN","ANTRIM"
-6.349073,54.177294,"Woodhill","Violence and sexual offences","BT358DP","NEWRY","ARMAGH"
-7.301364,54.173271,"Clones Road","Violence and sexual offences","BT926SB","NEWTOWNBUTLER","FERMANAGH"
-6.019406,54.557822,"Glasvey Rise","Violence and sexual offences","BT170DZ","DUNMURRY","ANTRIM"
-5.964856,54.602973,"Woodvale Avenue","Violence and sexual offences","BT790AU","OMAGH","TYRONE"
-6.253873,54.863586,"Stroma Drive","Violence and sexual offences","BT424DX","BALLYMENA","ANTRIM"
-6.192086,54.69321,"Abbey Gardens","Violence and sexual offences","BT57HL","BELFAST","DOWN"
-5.894279,54.589546,"Quinton Street","Violence and sexual offences","BT55GR","BELFAST","DOWN"
-5.816838,54.867861,"Seacourt Road","Violence and sexual offences","BT401TE","LARNE","ANTRIM"
-7.322793,54.99218,"Aubery Street","Violence and sexual offences","BT486RX","LONDONDERRY","LONDONDERRY"
-6.224656,54.219883,"Ballykeel Road","Violence and sexual offences","BT345AZ","RATHFRILAND","DOWN"
-6.045402,54.511092,"Market Square","Violence and sexual offences","BT414DN","ANTRIM","ANTRIM"
-5.931353,54.635227,"Taunton Avenue","Violence and sexual offences","BT154AD","BELFAST","ANTRIM"
-6.065592,54.52431,"Brambling Close","Violence and sexual offences","BT283PN","LISBURN","ANTRIM"
-5.966872,54.676755,"Mossgrove Park","Violence and sexual offences","BT365ES","NEWTOWNABBEY","ANTRIM"
-5.668692,54.63101,"Breezemount Close","Violence and sexual offences","BT237TU","NEWTOWNARDS","DOWN"
-6.654174,55.136351,"Tullyarton Road","Violence and sexual offences","BT522EL","COLERAINE","LONDONDERRY"
-5.946066,54.613456,"Southport Court","Violence and sexual offences","BT146GF","BELFAST","ANTRIM"
-5.985128,54.585172,"Upton Court","Violence and sexual offences","BT118EU","BELFAST","ANTRIM"
-5.686498,54.594269,"Zion Place Roundabout","Violence and sexual offences",,,
-7.115906,54.545635,"Altamuskin Road","Violence and sexual offences","BT799JA","SIXMILECROSS","TYRONE"
-6.825114,54.818992,"Dunmurry Road","Violence and sexual offences","BT457ED","DRAPERSTOWN","LONDONDERRY"
-5.893296,54.402204,"Connswater Street","Violence and sexual offences",,,
-5.936127,54.581956,"Connswater Street","Violence and sexual offences",,,
-7.345924,55.011835,"Oranmore Park","Violence and sexual offences","BT480JP","LONDONDERRY","LONDONDERRY"
-6.335809,54.18987,"Laurel Grove","Violence and sexual offences","BT283EW","LISBURN","ANTRIM"
-7.586618,54.726242,"Freughlough Road","Violence and sexual offences","BT817JU","CASTLEDERG","TYRONE"
-6.668715,54.354364,"Desart Lane Gardens","Violence and sexual offences","BT618AP","ARMAGH","ARMAGH"
-6.374607,54.852505,"Quarry Heights","Violence and sexual offences","BT421GJ","AHOGHILL","ANTRIM"
-5.663467,54.648368,"Lisnabreen Crescent","Violence and sexual offences","BT204XE","BANGOR","DOWN"
-5.813928,54.714003,"Connswater Street","Violence and sexual offences",,,
-5.928966,54.58346,"Rugby Street","Violence and sexual offences","BT71PX","BELFAST","ANTRIM"
-5.930305,54.598533,"Donegall Place","Violence and sexual offences","BT15AB","BELFAST","ANTRIM"
-7.422765,54.623721,"Laght Road","Violence and sexual offences","BT817XA","CASTLEDERG","TYRONE"
,,"No Location","Violence and sexual offences",,,
-5.986391,54.605346,"Heath Lodge Drive","Violence and sexual offences","BT133WL","BELFAST","ANTRIM"
-6.598964,54.745575,"Ronan Drive","Violence and sexual offences","BT456HD","MAGHERAFELT","LONDONDERRY"
-6.174693,54.711646,"Caulside Park","Violence and sexual offences","BT412DR","ANTRIM","ANTRIM"
-6.346803,54.890797,"Markstown Grove","Violence and sexual offences","BT421FB","CULLYBACKEY","ANTRIM"
-5.958833,54.585719,"Glenmachan Pl Roundabout","Violence and sexual offences",,,
-6.274047,54.866408,"Ballymoney Street","Violence and sexual offences","BT436AN","BALLYMENA","ANTRIM"
-5.96962,54.58936,"Rockmore Road","Violence and sexual offences","BT127PD","BELFAST","ANTRIM"
-7.310966,55.025925,"Moyola Drive","Violence and sexual offences","BT488EG","LONDONDERRY","LONDONDERRY"
-5.933559,54.594177,"Connswater Street","Violence and sexual offences",,,
-6.341382,54.114958,"Killeen School Road","Violence and sexual offences","BT358RX","NEWRY","ARMAGH"
-5.988564,54.5754,"South Link","Violence and sexual offences","BT118GX","BELFAST","ANTRIM"
-5.924925,54.599348,"Upper Church Lane","Violence and sexual offences","BT635JE","PORTADOWN","ARMAGH"
-6.945934,55.046611,"Benevenagh Drive","Violence and sexual offences","BT490AQ","LIMAVADY","LONDONDERRY"
-6.237163,54.482891,"Deramore Close","Violence and sexual offences","BT670PZ",,"DOWN"
-7.167914,54.521587,"Connswater Street","Violence and sexual offences",,,
-5.676961,54.664424,"Princetown Road","Violence and sexual offences","BT203TD","BANGOR","DOWN"
-7.312809,54.988585,"Robert Street","Violence and sexual offences","BT234HZ","NEWTOWNARDS","DOWN"
-6.674657,54.849504,"Sunnyside Drive","Violence and sexual offences","BT73DX","BELFAST","DOWN"
-6.674657,54.849504,"Sunnyside Drive","Violence and sexual offences","BT73DX","BELFAST","DOWN"
-6.341382,54.114958,"Killeen School Road","Violence and sexual offences","BT358RX","NEWRY","ARMAGH"
-5.936137,54.625497,"Skegoneill Avenue","Violence and sexual offences","BT153JT","BELFAST","ANTRIM"
-5.931513,54.599137,"Castle Street","Violence and sexual offences","BT307QQ","KILLOUGH","DOWN"
-5.693446,54.657192,"Springhill Avenue","Violence and sexual offences","BT203NZ","BANGOR","DOWN"
-5.936572,54.608029,"Annesley Street","Violence and sexual offences","BT146AJ","BELFAST","ANTRIM"
-6.65347,54.348795,"Upper English Street","Violence and sexual offences","BT617BA","ARMAGH","ARMAGH"
-6.340694,54.170045,"Connswater Street","Violence and sexual offences",,,
-5.92641,54.601179,"Hill Street","Violence and sexual offences","BT12LB","BELFAST","ANTRIM"
-7.320682,54.597535,"Shandon Park","Violence and sexual offences","BT341QE","NEWRY","DOWN"
-7.320682,54.597535,"Shandon Park","Violence and sexual offences","BT341QE","NEWRY","DOWN"
-7.312809,54.988585,"Robert Street","Violence and sexual offences","BT234HZ","NEWTOWNARDS","DOWN"
-7.312809,54.988585,"Robert Street","Violence and sexual offences","BT234HZ","NEWTOWNARDS","DOWN"
-6.617537,54.588175,"Mountjoy Road","Violence and sexual offences","BT715DY","MOUNTJOY","TYRONE"
-5.926655,54.593618,"Joy Street","Violence and sexual offences","BT28LE","BELFAST","ANTRIM"
-5.933006,54.587985,"Botanic Avenue","Violence and sexual offences","BT71JL","BELFAST","ANTRIM"
-5.933006,54.587985,"Botanic Avenue","Violence and sexual offences","BT71JL","BELFAST","ANTRIM"
-5.933006,54.587985,"Botanic Avenue","Violence and sexual offences","BT71JL","BELFAST","ANTRIM"
-6.773041,55.145242,"Fairview Park","Violence and sexual offences","BT359SP","FORKILL","ARMAGH"
-7.155269,54.913861,"Braefield","Violence and sexual offences","BT474DX","CLAUDY","LONDONDERRY"
-6.341382,54.114958,"Killeen School Road","Violence and sexual offences","BT358RX","NEWRY","ARMAGH"
-5.949284,54.668561,"Elmfield Road","Violence and sexual offences","BT366DP","NEWTOWNABBEY","ANTRIM"
-6.685103,55.114186,"Redwood Park","Violence and sexual offences","BT513GH","COLERAINE","LONDONDERRY"
-5.96962,54.58936,"Rockmore Road","Violence and sexual offences","BT127PD","BELFAST","ANTRIM"
-6.323532,54.460149,"Lime Grove","Violence and sexual offences","BT668HL","LURGAN","ARMAGH"
-5.890631,54.215709,"Dunwellan Park","Violence and sexual offences","BT330DD","NEWCASTLE","DOWN"
-7.1265,55.018856,"Sheskin Road","Violence and sexual offences","BT473EL","GREYSTEEL","LONDONDERRY"
-6.341382,54.114958,"Killeen School Road","Violence and sexual offences","BT358RX","NEWRY","ARMAGH"
-6.323532,54.460149,"Lime Grove","Violence and sexual offences","BT668HL","LURGAN","ARMAGH"
-7.320469,54.996614,"Shipquay Street","Violence and sexual offences","BT486DN","LONDONDERRY","LONDONDERRY"
-6.450151,54.421968,"West Street","Violence and sexual offences","BT234EN","NEWTOWNARDS","DOWN"
,,"No Location","Violence and sexual offences",,,
-5.933895,54.587857,"Lower Crescent","Violence and sexual offences","BT235BU","COMBER","DOWN"
-5.946728,54.608597,"Lyle Court","Violence and sexual offences","BT131GE","BELFAST","ANTRIM"
-5.900673,54.598777,"Lendrick Street","Violence and sexual offences","BT54HQ","BELFAST","DOWN"
-7.319888,54.593183,"Drumannon Grove","Violence and sexual offences","BT785FB","OMAGH","TYRONE"
-5.88928,54.211552,"Connswater Street","Violence and sexual offences",,,
-6.74201,54.647632,"Union Street","Violence and sexual offences","BT624AE","PORTADOWN","ARMAGH"
-6.211552,54.709393,"Greenvale Manor","Violence and sexual offences","BT411SB","ANTRIM","ANTRIM"
-5.937639,54.584479,"Elmwood Avenue","Violence and sexual offences","BT96AZ","BELFAST","ANTRIM"
-5.928159,54.596303,"Connswater Street","Violence and sexual offences",,,
-5.665611,54.590435,"Ballyreagh Way","Violence and sexual offences","BT238XL","NEWTOWNARDS","DOWN"
-6.39574,54.450573,"Avondale Manor","Violence and sexual offences","BT641AE","CRAIGAVON","ARMAGH"
-6.688711,54.448458,"Oakfield Gardens","Violence and sexual offences","BT717NT","MOY","TYRONE"
-5.931513,54.599137,"Castle Street","Violence and sexual offences","BT307QQ","KILLOUGH","DOWN"
-5.933006,54.587985,"Botanic Avenue","Violence and sexual offences","BT71JL","BELFAST","ANTRIM"
-6.192086,54.69321,"Abbey Gardens","Violence and sexual offences","BT57HL","BELFAST","DOWN"
-6.013515,54.553071,"Alina Gardens","Violence and sexual offences","BT170QJ","DUNMURRY","ANTRIM"
-6.334905,54.45426,"Gracey Drive","Violence and sexual offences","BT668HB","LURGAN","ARMAGH"
-5.705591,54.591299,"Spelga Place","Violence and sexual offences","BT344BX","KILKEEL","DOWN"
-5.644615,54.658453,"Grovehill Gardens","Violence and sexual offences","BT204NS","BANGOR","DOWN"
-7.321801,54.995453,"The Diamond","Violence and sexual offences","BT486PE","LONDONDERRY","LONDONDERRY"
-5.699039,54.594157,"Regent Street","Violence and sexual offences","BT234WY","NEWTOWNARDS","DOWN"
-6.023044,54.559948,"Stewartstown Road","Violence and sexual offences","BT714PF","COALISLAND","TYRONE"
-6.023044,54.559948,"Stewartstown Road","Violence and sexual offences","BT714PF","COALISLAND","TYRONE"
-5.890038,54.212311,"Valentia Place","Violence and sexual offences","BT330EH","NEWCASTLE","DOWN"
-5.890038,54.212311,"Valentia Place","Violence and sexual offences","BT330EH","NEWCASTLE","DOWN"
-5.890038,54.212311,"Valentia Place","Violence and sexual offences","BT330EH","NEWCASTLE","DOWN"
-6.192086,54.69321,"Abbey Gardens","Violence and sexual offences","BT57HL","BELFAST","DOWN"
-6.238258,54.474291,"Laganvale Mews","Violence and sexual offences","BT670RE",,"DOWN"
-5.82395,54.850369,"Latharna Houses","Violence and sexual offences","BT401LN","LARNE","ANTRIM"
-5.940927,54.607914,"Connswater Street","Violence and sexual offences",,,
-5.987066,54.597936,"Moyard Parade","Violence and sexual offences","BT127HG","BELFAST","ANTRIM"
-6.192086,54.69321,"Abbey Gardens","Violence and sexual offences","BT57HL","BELFAST","DOWN"
-5.708022,54.758805,"Ransevyn Park","Violence and sexual offences","BT389LY","WHITEHEAD","ANTRIM"
-6.666846,54.897013,"Beagh Road","Violence and sexual offences","BT781TE","OMAGH","TYRONE"
-5.937639,54.584479,"Elmwood Avenue","Violence and sexual offences","BT96AZ","BELFAST","ANTRIM"
-5.92769,54.597014,"Connswater Street","Violence and sexual offences",,,
-5.92769,54.597014,"Connswater Street","Violence and sexual offences",,,
-5.925002,54.61244,"Carnalea Place","Violence and sexual offences","BT151EH","BELFAST","ANTRIM"
-6.721363,54.529511,"Gortin Crescent","Violence and sexual offences","BT716ES","DUNGANNON","TYRONE"
-6.192086,54.69321,"Abbey Gardens","Violence and sexual offences","BT57HL","BELFAST","DOWN"
-7.31278,55.02589,"Moyola Drive","Violence and sexual offences","BT488EG","LONDONDERRY","LONDONDERRY"
-6.085406,54.520115,"Hollyburn","Violence and sexual offences","BT282YL","LISBURN","ANTRIM"
-5.810145,54.726586,"North Road","Violence and sexual offences","BT237AS","NEWTOWNARDS","DOWN"
-5.920257,54.649898,"Newton Gardens","Violence and sexual offences","BT367BX","NEWTOWNABBEY","ANTRIM"
-5.90106,54.407291,"Langley Road","Violence and sexual offences","BT248DA","BALLYNAHINCH","DOWN"
-5.917429,54.573099,"Rossmore Drive","Violence and sexual offences","BT73LA","BELFAST","DOWN"
-6.555273,54.336958,"Ratarnet Road","Violence and sexual offences","BT601LJ","ARMAGH","ARMAGH"
-6.555273,54.336958,"Ratarnet Road","Violence and sexual offences","BT601LJ","ARMAGH","ARMAGH"
-7.320469,54.996614,"Shipquay Street","Violence and sexual offences","BT486DN","LONDONDERRY","LONDONDERRY"
-7.320469,54.996614,"Shipquay Street","Violence and sexual offences","BT486DN","LONDONDERRY","LONDONDERRY"
-5.937243,54.615255,"Antrim Road","Violence and sexual offences","BT152AH","BELFAST","ANTRIM"
-7.31278,55.02589,"Moyola Drive","Violence and sexual offences","BT488EG","LONDONDERRY","LONDONDERRY"
-5.686783,54.594436,"Zion Place Roundabout","Violence and sexual offences",,,
-6.634768,54.346491,"Ballynahonemore Road","Violence and sexual offences","BT601JD","ARMAGH","ARMAGH"
-6.941445,54.674505,"Connswater Street","Violence and sexual offences",,,
-6.338205,54.177136,"The Mall","Violence and sexual offences","BT341BX","NEWRY","DOWN"
-5.690488,54.64186,"Lord Warden'S Court","Violence and sexual offences","BT191GJ","BANGOR","DOWN"
-7.348189,55.021531,"Dunluce Court","Violence and sexual offences","BT480PA","LONDONDERRY","LONDONDERRY"
-5.688524,54.639621,"Lord Warden'S Parade","Violence and sexual offences","BT191YU","BANGOR","DOWN"
-6.358375,54.180647,"Martins Lane","Violence and sexual offences","BT358PJ","NEWRY","ARMAGH"
-7.348189,55.021531,"Dunluce Court","Violence and sexual offences","BT480PA","LONDONDERRY","LONDONDERRY"
-6.226053,54.236993,"Glenhone Road","Violence and sexual offences","BT345DY","RATHFRILAND","DOWN"
-5.923238,54.585967,"Ormeau Road","Violence and sexual offences","BT73GA","BELFAST","DOWN"
-6.192086,54.69321,"Abbey Gardens","Violence and sexual offences","BT57HL","BELFAST","DOWN"
-7.318436,55.016975,"St. Francis Terrace","Violence and sexual offences","BT487QS","LONDONDERRY","LONDONDERRY"
-7.318436,55.016975,"St. Francis Terrace","Violence and sexual offences","BT487QS","LONDONDERRY","LONDONDERRY"
-5.651901,54.399079,"Downpatrick Road","Violence and sexual offences","BT307LZ","STRANGFORD","DOWN"
-7.349659,55.014774,"Marianus Park","Violence and sexual offences","BT480QU","LONDONDERRY","LONDONDERRY"
-6.750354,54.632688,"Old Rectory Glen","Violence and sexual offences","BT809XX","COOKSTOWN","TYRONE"
-6.02447,54.570735,"Colinvale","Violence and sexual offences","BT170JN","DUNMURRY","ANTRIM"
-6.718638,55.183767,"The Promenade","Violence and sexual offences","BT557AF","PORTSTEWART","LONDONDERRY"
-6.952435,55.05168,"Main Street","Violence and sexual offences","BT936HW","DERRYGONNELLY","FERMANAGH"
-6.600104,54.761121,"Connswater Street","Violence and sexual offences",,,
-5.940706,54.257855,"Mary Street","Violence and sexual offences","BT546QH","BALLYCASTLE","ANTRIM"
-6.754851,54.484869,"Jacksonville Road","Violence and sexual offences","BT717RA","MOYGASHEL","TYRONE"
-5.92769,54.597014,"Connswater Street","Violence and sexual offences",,,
-7.327755,54.989764,"Miller Street","Violence and sexual offences","BT486SU","LONDONDERRY","LONDONDERRY"
-5.856263,54.615187,"Glenluce Drive","Violence and sexual offences","BT42QN","BELFAST","DOWN"
-6.192086,54.69321,"Abbey Gardens","Violence and sexual offences","BT57HL","BELFAST","DOWN"
-5.833188,54.589114,"Sperrin Drive","Violence and sexual offences","BT679EH","LURGAN","ARMAGH"
-6.948478,55.051619,"Connswater Street","Violence and sexual offences",,,
-5.955547,54.595727,"Connswater Street","Violence and sexual offences",,,
-6.192086,54.69321,"Abbey Gardens","Violence and sexual offences","BT57HL","BELFAST","DOWN"
-5.954992,54.589806,"Monarch Parade","Violence and sexual offences","BT126GU","BELFAST","ANTRIM"
